out_public_key,in_public_key,datetime,norm_trust,trust
5296,5309,2014-01-27T21:06:43.686030,0.2556,2
4102,35,2013-04-20T02:16:26.192320,0.2556,2
1976,1947,2012-04-16T20:20:27.666790,0.30103,1
3584,2625,2013-03-04T14:34:28.914380,0.30103,1
982,950,2011-06-13T04:38:07.635370,0.30103,1
5013,2110,2013-11-23T16:08:51.190500,0.30103,1
5013,2472,2013-12-01T18:54:33.076950,0.30103,1
5013,25,2013-12-06T23:29:39.778440,100,-10
5013,35,2013-11-15T02:08:10.414360,0.1413,5
5013,4004,2013-11-29T00:24:23.039950,0.30103,1
5013,4389,2013-12-04T05:35:35.547520,0.30103,1
5013,4611,2013-11-15T19:27:18.649540,0.30103,1
5013,4833,2013-12-04T22:28:09.600880,0.30103,1
5013,4983,2013-11-15T02:16:09.197220,0.2556,2
5013,5025,2013-11-29T00:27:53.315070,0.30103,1
5013,5056,2013-11-22T20:42:40.442170,0.30103,1
5013,5073,2013-12-01T18:29:59.487380,0.30103,1
5013,5089,2013-11-28T21:45:42.725800,0.30103,1
5013,546,2013-11-29T01:46:31.302910,0.2556,2
216,1953,2013-05-24T12:42:12.002010,0.30103,1
216,295,2011-06-03T22:33:20.406470,0.30103,1
216,436,2011-05-22T15:00:11.789090,0.30103,1
216,2388,2015-03-12T22:05:35.042840,0.30103,1
5132,5046,2013-12-05T16:07:14.183670,0,10
3714,1018,2015-01-16T17:18:31.028390,0.1091,6
3714,1316,2015-12-23T19:09:06.035130,0.30103,1
3714,1802,2013-12-28T23:09:05.588910,0.1413,5
3714,1832,2015-07-30T22:20:51.016390,0.1413,5
3714,2045,2013-11-02T15:10:50.742300,0.30103,1
3714,2296,2013-03-22T19:41:47.828560,0.30103,1
3714,2642,2014-02-18T17:06:40.129360,0.0792,7
3714,2897,2013-04-12T14:36:26.688720,100,-10
3714,2942,2015-04-13T21:56:31.172780,0.2556,2
3714,3452,2014-03-16T11:56:10.199500,0.30103,1
3714,3828,2015-11-12T15:53:38.327570,0.2556,2
3714,3837,2016-01-11T11:40:49.619870,0.2556,2
3714,4291,2013-12-09T01:00:12.316550,0.0792,7
3714,481,2015-12-18T00:05:41.918350,0,10
3714,4986,2013-11-06T22:38:49.959050,0.30103,1
3714,5315,2014-01-23T16:39:43.051500,0.30103,1
3714,5403,2014-03-11T19:24:49.222530,0.2556,2
3714,5451,2014-03-05T15:07:52.147920,0.2556,2
3714,57,2015-01-31T12:11:07.836680,0.2139,3
3714,625,2013-12-03T00:53:06.891690,0.30103,1
2228,1802,2012-06-24T20:17:04.185160,0.30103,1
301,202,2011-05-03T23:49:10.956390,0.17609,4
301,437,2011-05-04T01:10:19.893340,0.30103,1
3146,1271,2012-12-20T17:00:03.748230,0.30103,1
3146,1810,2012-12-23T12:12:54.377510,0.2556,2
3146,2642,2012-12-10T12:41:45.695570,0.2556,2
3146,2775,2012-12-09T07:50:23.538400,0.30103,1
3146,3208,2012-12-20T11:10:36.396900,0.30103,1
4202,4172,2013-05-01T17:21:44.407180,0.30103,1
4966,4965,2013-10-29T11:44:23.481700,0.30103,1
1923,1771,2012-04-23T23:48:38.914080,0.2139,3
1923,3683,2013-03-17T08:23:08.064120,0.30103,1
1648,1566,2011-12-15T20:24:49.948650,0,10
1648,35,2014-04-07T15:13:36.545210,0.30103,1
1648,5251,2014-02-16T17:13:31.379840,0.2139,3
5937,4532,2015-04-24T14:06:46.200730,0.30103,1
1896,1670,2012-04-25T13:14:00.192080,0.2556,2
1896,1744,2012-04-13T02:10:19.136570,0.2556,2
1896,1810,2012-09-01T17:36:20.383590,0.30103,1
1896,1953,2012-04-10T18:18:00.483180,0.2139,3
1896,1991,2012-05-15T17:44:11.965200,0.30103,1
1896,2028,2012-05-19T16:30:19.261670,0.30103,1
1896,2087,2012-06-01T15:37:50.335440,0.2556,2
1896,523,2012-03-20T12:22:15.202510,0.1413,5
1896,592,2012-05-16T23:28:19.838280,0.30103,1
3976,1744,2013-05-23T16:51:19.093470,0.3468,-1
3976,2552,2013-05-13T16:09:25.182980,0.30103,1
3976,3001,2013-05-06T15:31:03.092290,0.30103,1
3976,3168,2013-05-14T13:35:07.505520,0.30103,1
3976,3641,2013-04-09T17:36:54.638530,0.2556,2
3976,3719,2013-04-15T16:23:51.925270,0.30103,1
3976,3828,2013-04-09T16:18:43.946110,0.1413,5
3976,4033,2013-04-12T20:03:26.457060,0.30103,1
3976,4139,2013-05-23T18:28:22.215700,0.17609,4
3976,4217,2013-07-16T15:59:42.259030,0.2139,3
3976,4278,2013-06-10T20:41:27.048540,0.2556,2
3976,4421,2013-07-31T15:46:01.272250,0.17609,4
3976,4565,2013-07-16T13:52:49.187810,0.2556,2
623,200,2011-05-18T21:46:35.728840,0,10
623,824,2011-07-08T02:27:04.694410,100,-10
2406,2397,2012-08-09T05:26:15.220570,0.30103,1
561,1231,2011-06-25T03:31:29.164880,0.30103,1
561,390,2011-05-27T10:42:39.249200,0.2556,2
561,632,2011-05-22T15:30:01.837030,0.30103,1
561,854,2011-06-03T23:03:15.440960,0.30103,1
4244,1334,2013-05-09T01:57:57.195030,0.30103,1
4244,21,2013-05-10T00:25:48.125930,0.6021,-5
4244,3161,2013-07-05T19:48:04.739430,0.30103,1
4244,3719,2013-06-14T23:00:14.854410,0.30103,1
4244,4259,2013-05-12T04:25:26.324490,0.17609,4
4244,5052,2014-03-26T19:58:03.289460,0.30103,1
4244,5435,2014-02-24T15:54:10.533660,0.30103,1
4588,4291,2013-07-20T21:49:39.048040,0.30103,1
1662,1541,2011-12-23T20:37:30.828160,0.30103,1
4988,4694,2013-11-06T16:57:41.603420,0.2556,2
4988,5016,2013-11-15T02:40:24.423360,0.1413,5
820,770,2011-06-04T07:21:57.642290,0.30103,1
820,832,2011-06-04T07:22:10.009020,0.30103,1
4346,2388,2013-05-28T03:20:17.489230,0.30103,1
3300,3377,2013-02-28T10:10:48.343780,0.17609,4
2534,2028,2012-09-04T23:36:45.665210,0.30103,1
3919,1363,2014-06-05T14:46:57.592520,0.30103,1
3919,1896,2014-03-21T12:59:18.438510,0.3468,-1
3919,2045,2015-02-27T12:43:25.994880,0.30103,1
3919,2388,2015-09-01T19:47:48.000260,0.30103,1
3919,3527,2014-02-22T08:10:11.453710,0.30103,1
3919,3988,2014-03-12T08:33:53.230100,0.30103,1
3919,5212,2014-06-02T14:50:14.996790,0.3468,-1
3919,5533,2014-04-21T15:12:01.485930,0.3468,-1
3919,5609,2014-08-18T19:04:47.871890,0.3468,-1
3919,5730,2014-08-14T08:31:05.907700,0.6021,-5
3919,5732,2014-08-14T08:29:56.428940,0.6021,-5
3919,5733,2014-08-14T08:29:16.597670,0.6021,-5
3919,5789,2014-09-14T05:56:26.620490,0.2556,2
3919,710,2014-09-16T17:23:44.607370,0.2139,3
2291,1802,2012-12-13T08:29:52.068530,0.2139,3
2291,2642,2012-12-08T01:49:07.279730,0.30103,1
2879,2028,2012-10-26T13:41:57.032220,1.301,-9
2879,2688,2012-10-26T14:03:04.733780,100,-10
2083,2288,2012-07-11T00:01:46.128740,0.30103,1
2558,1675,2012-09-12T11:05:27.399250,0.30103,1
2558,1953,2012-12-06T21:15:36.877530,0.2556,2
2558,2763,2012-10-06T08:06:47.917380,0.30103,1
2558,35,2012-09-09T07:55:31.628900,0.30103,1
5321,905,2014-01-25T17:57:36.758530,0.30103,1
45,313,2011-04-23T18:53:58.174320,0.30103,1
45,315,2011-04-23T21:11:08.825900,0.30103,1
45,39,2010-12-11T15:26:00.975100,0.2556,2
45,435,2011-05-03T19:55:55.956670,0.30103,1
45,54,2010-12-12T17:43:48.312730,0.2556,2
1468,1396,2011-09-09T19:33:06.024120,0.30103,1
56,1,2010-12-21T13:45:57.404080,0.2556,2
56,13,2011-06-05T08:15:07.438790,0.30103,1
56,35,2011-08-28T18:18:04.964360,0.2556,2
56,7,2011-02-17T17:06:04.620580,0.2139,3
2090,1714,2012-05-27T02:12:53.461280,0.30103,1
2090,1899,2012-07-29T22:42:59.564610,0.30103,1
2090,2076,2012-05-26T11:56:39.593430,0.1413,5
2090,2125,2012-07-12T03:29:45.869300,0.30103,1
2090,215,2012-07-20T17:02:28.713620,0.2556,2
2090,2269,2012-07-19T20:42:19.706830,0.2556,2
2090,304,2012-07-23T14:06:13.616070,0.30103,1
3121,2642,2012-12-10T22:20:37.570440,0.2556,2
111,1,2011-02-09T17:50:37.510400,0.30103,1
111,104,2011-05-09T12:17:38.229550,0.17609,4
111,7,2011-01-26T18:50:47.782870,0.30103,1
465,1352,2011-10-31T03:27:31.983460,0.30103,1
465,1386,2011-09-30T16:14:32.197210,0.30103,1
465,1860,2012-04-20T16:23:37.302090,0.30103,1
465,273,2011-05-13T14:34:36.035890,0.30103,1
465,7,2011-09-18T17:12:42.450640,0.2139,3
397,257,2011-05-05T02:51:12.910080,0.1413,5
397,278,2011-05-05T02:40:36.885220,0.0512,8
397,62,2011-05-05T02:43:28.206570,0.2139,3
4098,2642,2013-06-26T16:59:50.853850,0.30103,1
4098,3898,2013-05-09T12:00:18.929350,0,10
4098,4196,2013-04-30T18:25:46.159210,0.30103,1
4415,4559,2013-10-27T15:49:41.003960,0.0248,9
1771,1,2012-02-12T01:23:20.459110,0.2556,2
1771,1281,2012-02-24T20:40:48.076640,0.3468,-1
1771,1317,2012-02-12T01:24:49.240820,0.2556,2
1771,1348,2012-03-11T00:13:00.503370,0.30103,1
1771,1556,2012-02-07T23:39:53.775980,0.30103,1
1771,1576,2012-02-14T19:35:35.112690,0.2556,2
1771,1653,2012-05-04T06:01:33.971700,0.30103,1
1771,1713,2012-03-28T21:46:54.589900,0.3468,-1
1771,1731,2012-02-24T19:53:44.490540,0.2556,2
1771,1746,2012-03-14T22:19:56.433520,0.30103,1
1771,1757,2012-02-09T00:27:53.355000,0.30103,1
1771,1773,2012-03-10T20:17:34.568760,0.30103,1
1771,1782,2012-02-09T20:50:42.875740,0.30103,1
1771,1790,2012-02-14T13:22:57.715570,0.30103,1
1771,1805,2012-02-18T09:05:38.496890,0.30103,1
1771,1820,2012-02-26T21:30:11.334000,0.30103,1
1771,1852,2012-03-09T21:19:58.235050,0.30103,1
1771,1860,2012-04-14T23:32:16.769320,0.0248,9
1771,1866,2012-03-14T00:02:59.962360,0.1413,5
1771,1872,2012-03-15T23:50:58.516970,0.30103,1
1771,1879,2012-03-17T11:18:57.743690,0.30103,1
1771,1884,2012-03-17T21:00:21.431780,0.30103,1
1771,1896,2012-04-24T21:17:18.746510,0,10
1771,1923,2012-04-23T23:49:05.755320,0.2139,3
1771,1937,2012-04-26T21:28:17.095710,0.2556,2
1771,1970,2012-04-15T00:50:03.849240,0.30103,1
1771,1972,2012-04-26T13:14:53.277270,0.2556,2
1771,1981,2012-04-21T23:21:17.031880,0.30103,1
1771,2000,2012-04-24T04:00:22.831440,0.2556,2
1771,2009,2012-04-30T23:00:54.081560,0.17609,4
1771,2028,2012-05-04T02:23:00.433100,0.2139,3
1771,2037,2012-05-04T19:14:41.915420,0.30103,1
1771,2052,2012-05-16T22:31:00.894240,0.2556,2
1771,25,2012-02-07T04:11:18.881650,0,10
1771,722,2012-02-21T03:53:53.896690,0.30103,1
1771,823,2012-02-20T05:27:39.555540,0.2556,2
1771,905,2012-02-21T19:50:20.121730,0.30103,1
1867,1955,2012-05-02T01:51:35.819700,0.30103,1
2365,2208,2012-08-03T15:21:13.550650,0.30103,1
2365,3735,2013-04-20T17:58:25.494120,0.30103,1
1644,1526,2011-12-14T05:24:45.813710,0.30103,1
1644,545,2011-12-14T05:25:19.016830,0.30103,1
3341,3361,2013-01-20T22:05:27.396720,0.30103,1
3320,3207,2013-01-19T15:14:57.314170,0.30103,1
767,132,2011-05-31T19:30:38.473560,0.1413,5
767,273,2011-06-07T22:40:40.624110,0.2139,3
767,3738,2013-04-02T22:45:20.420120,0.30103,1
767,546,2011-06-06T12:03:42.568060,0.30103,1
767,725,2011-06-02T19:22:13.923890,0.30103,1
767,933,2011-06-06T12:11:52.518180,0.30103,1
3242,1018,2013-06-10T18:10:04.562480,0.17609,4
3242,2404,2013-08-10T07:34:24.092920,0.1413,5
3242,4197,2013-07-08T16:21:43.177320,0.2139,3
4122,3735,2013-04-20T19:28:10.875430,0.1413,5
4122,3880,2013-04-21T10:34:35.886910,0.1413,5
4122,4107,2013-04-25T10:53:10.172990,0.30103,1
4122,4172,2013-04-30T06:30:16.852380,0.30103,1
5882,4532,2015-03-13T12:36:54.356560,0.2556,2
907,207,2011-06-05T15:44:39.317320,0.30103,1
907,725,2011-06-11T18:47:44.879970,0.30103,1
907,906,2011-06-06T18:44:41.628210,100,-10
2590,1675,2012-10-22T12:30:29.501540,0.30103,1
2590,202,2012-09-26T08:43:43.478690,0.2556,2
2590,2378,2012-09-13T10:35:30.142070,0.30103,1
2590,2648,2012-09-21T13:58:20.400670,0.30103,1
2590,2763,2012-10-21T08:58:01.180620,0.30103,1
2590,3001,2012-11-16T03:02:47.421300,0.30103,1
2594,2484,2012-09-16T17:55:10.136010,0.30103,1
3063,1953,2012-11-26T19:35:21.208270,0.1413,5
3063,4172,2014-07-20T18:47:06.169110,0.30103,1
3063,5611,2015-06-04T00:45:55.666850,0.30103,1
522,113,2011-06-08T22:44:37.259900,0.30103,1
522,1207,2011-06-22T22:11:23.500880,0.2139,3
522,13,2011-06-03T16:09:16.838520,0.30103,1
522,1317,2011-08-01T17:23:22.829850,0.30103,1
522,1396,2011-08-07T22:48:48.281400,0.2556,2
522,1693,2012-11-26T20:24:38.110080,0.30103,1
522,1700,2012-01-08T17:31:07.777530,0.30103,1
522,2188,2013-04-16T07:02:13.679600,0.30103,1
522,361,2011-07-25T17:38:40.665930,0.2139,3
522,446,2011-06-13T18:30:26.387770,0.2556,2
522,521,2011-05-11T17:42:56.358450,0.30103,1
522,4086,2013-04-16T07:01:53.397270,0.30103,1
522,664,2011-06-30T20:40:15.486820,0.2556,2
522,7,2011-08-13T01:01:45.418350,0.30103,1
522,726,2011-06-28T00:32:34.660210,100,-10
522,796,2011-06-02T02:44:42.086590,0.30103,1
522,918,2011-06-06T00:22:53.730130,0.30103,1
2895,1953,2013-01-16T16:04:17.804280,0.2556,2
5811,1352,2014-12-01T11:59:43.525510,0.30103,1
5811,3707,2015-03-27T22:43:55.983400,0.30103,1
5811,5525,2015-03-27T22:44:06.216620,0.30103,1
5811,6003,2015-12-28T03:56:10.154110,0.30103,1
1020,537,2011-06-09T02:22:03.335380,0.30103,1
1020,760,2011-06-09T16:03:52.118770,0.17609,4
611,159,2011-05-17T16:59:13.779660,0.30103,1
711,469,2011-05-26T22:26:46.226900,0.30103,1
427,104,2011-05-03T02:33:00.465120,0.30103,1
427,202,2011-05-18T04:08:35.405910,0.17609,4
427,467,2011-05-06T12:47:41.798070,100,-10
427,503,2011-05-10T01:08:52.267500,0.30103,1
427,441,2011-05-05T23:29:58.305090,0.2556,2
427,463,2011-05-09T22:01:28.945250,100,-10
427,630,2011-05-23T21:51:08.822890,0.30103,1
427,682,2011-05-23T11:53:15.209320,0.2139,3
5650,4205,2014-06-25T18:27:14.316100,0.2139,3
5704,5801,2014-09-25T13:04:15.597300,0.30103,1
1585,1,2012-07-24T01:23:48.459540,0.0248,9
1585,1316,2011-12-01T12:09:45.424880,0.30103,1
1585,1331,2012-11-15T15:10:54.774370,100,-10
1585,135,2012-07-24T01:35:06.784570,0.2556,2
1585,1386,2011-12-20T20:51:11.585100,0.2556,2
1585,1403,2011-12-13T22:17:34.553890,0.30103,1
1585,1499,2012-07-21T03:05:25.047530,0.2556,2
1585,1546,2012-03-13T16:13:59.707670,0.30103,1
1585,1565,2014-02-07T18:03:59.737850,0.2556,2
1585,1568,2011-12-03T21:21:27.875020,0.30103,1
1585,1589,2011-11-18T09:29:52.198420,0.2556,2
1585,1609,2012-01-12T00:18:12.555180,100,-10
1585,1620,2012-07-02T16:37:35.770880,0.30103,1
1585,1629,2011-12-18T23:29:59.988030,0.30103,1
1585,1642,2011-12-13T10:10:42.184650,0.30103,1
1585,1657,2012-02-03T08:32:57.932300,0.30103,1
1585,1676,2011-12-30T22:19:35.856430,0.30103,1
1585,1714,2012-02-05T01:53:49.504600,0.30103,1
1585,1746,2012-01-29T22:28:14.764920,0.30103,1
1585,1756,2012-01-31T18:03:17.859050,100,-10
1585,1773,2012-02-18T18:35:51.894230,0.30103,1
1585,1811,2012-02-26T13:03:21.645750,0.30103,1
1585,1853,2012-03-11T14:11:09.884530,100,-10
1585,1888,2012-04-21T20:14:11.353270,0.30103,1
1585,1911,2012-03-25T21:19:47.512070,0.30103,1
1585,1948,2012-06-10T13:29:42.021600,0.30103,1
1585,2028,2012-11-02T13:34:21.819950,0.2556,2
1585,2093,2012-05-22T21:45:33.414030,0.30103,1
1585,2125,2012-06-16T00:08:53.954810,0.2139,3
1585,2176,2012-06-18T22:56:23.510480,0.2556,2
1585,2244,2012-07-19T22:43:15.061250,0.30103,1
1585,2306,2012-07-16T19:26:02.173390,0.30103,1
1585,25,2012-02-21T04:36:33.560190,0,10
1585,2561,2012-09-09T22:01:15.506390,0.30103,1
1585,2923,2012-11-02T14:47:40.490360,0.30103,1
1585,3005,2012-11-16T21:11:40.506560,0.30103,1
1585,3452,2014-01-13T15:51:34.398340,0.30103,1
1585,41,2011-11-27T21:32:00.681870,0.30103,1
1585,545,2011-11-27T12:41:49.615980,0.30103,1
1585,592,2012-01-20T15:48:41.470810,0.30103,1
1585,861,2011-12-04T00:48:43.644330,0.30103,1
1585,905,2012-05-07T19:25:40.744710,0.2556,2
1362,1312,2011-07-25T08:28:42.518660,0.30103,1
1362,35,2011-07-25T08:29:23.892350,0.30103,1
2141,1044,2012-07-09T14:22:37.390000,0.30103,1
2141,1281,2012-06-05T05:14:57.580760,0.30103,1
2141,15,2012-06-13T11:46:33.195030,0.30103,1
2141,1543,2012-06-15T12:48:54.879210,0.2556,2
2141,1615,2012-06-12T08:51:34.030630,0.30103,1
2141,1921,2012-06-11T05:45:22.346030,0.2556,2
2141,1957,2012-06-19T05:13:53.181540,0.30103,1
2141,2080,2012-06-12T08:32:11.416960,0.30103,1
2141,2142,2012-06-26T09:04:43.760430,0.30103,1
2141,2232,2012-06-26T07:27:27.518400,0.30103,1
2141,2245,2012-06-30T02:06:40.879280,0.30103,1
2141,35,2012-06-13T07:46:36.188100,0.30103,1
2141,3744,2013-04-06T04:02:34.860200,100,-10
2141,491,2012-12-26T13:33:11.332260,0.2556,2
2141,5647,2014-10-27T02:27:09.196920,0.30103,1
2141,905,2012-06-14T12:44:00.474020,0.30103,1
2836,1054,2012-12-21T23:10:31.422420,0.30103,1
5080,5129,2013-12-06T06:45:18.373420,0.1413,5
1003,1001,2011-06-08T18:53:22.927660,0.2556,2
1346,387,2011-07-22T19:21:07.135900,0.30103,1
4755,4635,2013-08-22T23:15:44.638240,0.2556,2
758,2,2011-05-31T12:36:38.608610,0.30103,1
4519,3429,2013-07-05T18:11:09.120600,0.30103,1
4519,4291,2014-06-13T17:59:18.226220,0.17609,4
4519,5551,2014-04-29T11:21:55.551140,0,10
4227,4236,2013-05-14T12:06:34.150180,0.2556,2
4969,1352,2013-12-01T15:58:10.715330,0.1413,5
4969,5104,2013-12-01T13:26:41.687550,0.30103,1
5605,1352,2014-12-03T16:17:24.391740,0.30103,1
5605,3988,2014-12-04T15:23:59.883850,0.30103,1
5605,4385,2014-10-29T15:30:13.818950,0.30103,1
4676,3897,2013-08-15T23:48:53.255250,100,-10
4676,4635,2013-08-13T18:51:22.203870,100,-10
4676,4686,2013-08-06T09:12:40.047700,0.2139,3
4676,4707,2013-08-11T06:13:43.535600,0.2139,3
4676,4739,2013-08-13T18:23:11.011270,100,-10
4676,4745,2013-08-14T16:19:03.321190,100,-10
4593,4511,2013-07-21T18:01:59.119700,0.30103,1
514,491,2011-05-10T22:05:59.788660,0.30103,1
514,538,2011-05-13T05:24:00.822660,0.30103,1
2047,1690,2012-05-08T15:15:59.191980,0.17609,4
4483,4400,2013-06-27T18:22:43.509290,0.30103,1
3283,4511,2013-09-20T21:17:57.557830,0.30103,1
574,570,2011-05-21T17:31:49.186230,0.2139,3
1147,1149,2011-06-14T19:00:38.839270,0.30103,1
1147,1317,2011-07-10T16:47:53.517280,0.30103,1
1637,546,2011-12-12T12:15:11.916000,0.30103,1
295,1091,2011-06-11T10:50:49.202340,0.2139,3
295,216,2011-06-03T22:34:35.116590,0.2139,3
295,274,2011-04-18T04:34:08.838900,0.2556,2
295,350,2011-05-22T16:13:59.825290,0.2139,3
295,468,2011-05-14T19:18:29.766750,0.2139,3
295,523,2011-06-03T06:53:20.823170,0.2139,3
295,630,2011-06-03T20:03:25.017960,0.2139,3
295,667,2011-05-22T03:56:42.513790,0.2139,3
295,770,2011-06-04T05:16:50.086230,0.2139,3
295,860,2011-06-04T00:13:23.327050,0.2139,3
295,865,2011-06-04T08:45:14.769090,0.2139,3
295,920,2011-06-06T02:39:04.429570,0.2139,3
4336,2642,2013-06-16T12:34:57.550440,0.2556,2
4336,905,2013-07-21T15:59:36.740460,0.30103,1
5521,5549,2015-04-26T05:51:29.358320,100,-10
5355,2835,2014-01-31T21:53:15.407250,0.30103,1
246,2125,2012-10-09T15:37:32.568600,0.30103,1
246,35,2011-04-05T14:23:06.631240,0.30103,1
3359,1947,2013-08-19T17:28:50.840580,0.2556,2
2082,2080,2012-05-19T19:25:51.436840,0,10
2793,2778,2012-10-10T19:22:53.186850,0.2556,2
3450,2661,2013-02-15T09:12:26.802630,0.30103,1
3450,3734,2013-03-23T14:49:20.487070,0.30103,1
2825,2635,2013-01-21T07:11:24.289840,0.0512,8
2825,3018,2013-01-21T07:13:03.405990,0.0512,8
2825,3086,2013-01-21T07:12:39.720760,0.0512,8
133,7,2011-02-03T23:05:59.704000,0.30103,1
5959,5949,2015-05-28T13:40:37.904090,0.2139,3
4543,3621,2013-07-11T22:26:06.975380,0.30103,1
4543,4197,2013-07-12T16:22:01.800270,0.30103,1
4543,4546,2013-07-14T22:09:59.366060,100,-10
4543,4550,2013-07-13T02:40:04.154940,0.3468,-1
567,1,2011-05-15T03:18:20.875960,0.30103,1
567,687,2011-05-25T21:04:05.029300,0.30103,1
2867,2378,2012-10-25T09:59:52.323380,0.30103,1
2867,2647,2013-01-15T19:40:10.740720,0.30103,1
4386,710,2013-06-06T17:38:40.934530,0.30103,1
459,443,2011-05-05T21:00:52.627350,0.30103,1
459,756,2011-05-31T06:48:13.614670,0.30103,1
1845,1769,2012-03-08T14:54:52.595180,0.30103,1
1334,1094,2011-07-15T20:17:58.317820,0.30103,1
1334,1201,2011-09-05T01:44:06.580100,0.2556,2
1334,1244,2012-02-24T19:26:44.606350,0.2556,2
1334,1275,2011-07-15T02:32:27.152060,0.30103,1
1334,1316,2013-09-05T13:28:43.611470,0.1091,6
1334,135,2012-07-08T14:34:20.995060,0.2556,2
1334,1383,2012-09-11T20:25:55.775660,100,-10
1334,1396,2011-11-05T22:55:03.031570,0.17609,4
1334,1480,2011-09-13T19:02:24.597220,0.30103,1
1334,1490,2012-01-28T17:29:56.770240,0.30103,1
1334,1525,2011-11-05T14:43:28.567160,0.2556,2
1334,1527,2011-10-22T22:40:00.141880,0.30103,1
1334,1554,2012-02-25T21:11:54.266690,0.2556,2
1334,1565,2013-06-13T15:08:38.114520,0.1091,6
1334,1615,2012-06-21T20:56:51.676660,0.30103,1
1334,1636,2011-12-10T17:25:42.005170,0.30103,1
1334,1674,2012-01-20T17:40:38.975350,0.2556,2
1334,1677,2012-02-20T17:49:37.191780,0.2556,2
1334,1714,2012-02-24T01:55:00.471200,0.2556,2
1334,1736,2012-01-22T18:12:47.633430,0.2139,3
1334,1771,2012-02-24T20:53:53.180150,0.30103,1
1334,1802,2012-10-22T17:04:45.872480,0.2556,2
1334,1815,2012-09-22T18:01:57.283550,0.2556,2
1334,1820,2012-02-25T13:42:08.560350,0.2556,2
1334,1838,2012-03-02T18:45:06.751270,0.30103,1
1334,1860,2012-06-30T17:02:12.154180,0.2139,3
1334,1967,2012-06-22T08:56:52.281270,0.2139,3
1334,2020,2012-05-01T15:37:07.852490,0.30103,1
1334,2028,2013-06-27T20:39:01.174820,100,-10
1334,2045,2014-04-09T17:32:07.902440,0.30103,1
1334,2125,2013-06-27T20:59:17.974140,0.17609,4
1334,2165,2013-03-20T14:59:43.889060,0.30103,1
1334,2176,2012-10-30T20:05:04.812510,0.30103,1
1334,2252,2012-11-28T18:21:52.684020,0.30103,1
1334,2266,2012-08-24T14:55:18.295950,0.30103,1
1334,2404,2013-03-20T15:51:23.701850,0.30103,1
1334,2485,2012-08-24T11:35:08.830800,0.30103,1
1334,2600,2013-08-31T13:41:43.148070,0.2556,2
1334,2642,2013-11-30T16:23:03.769360,0.1413,5
1334,2763,2013-05-25T14:19:39.616090,0.1413,5
1334,2822,2013-07-20T19:12:21.753150,0,10
1334,2897,2013-02-13T19:26:15.561790,0.2556,2
1334,3062,2013-01-25T14:20:03.513840,0.17609,4
1334,3099,2012-12-03T20:38:27.658700,0.30103,1
1334,3110,2012-12-05T15:07:15.099590,0.30103,1
1334,3160,2013-04-27T19:12:34.413940,0.30103,1
1334,3293,2013-06-10T18:07:41.234210,100,-10
1334,3341,2013-02-10T12:58:09.887390,0.3979,-2
1334,3366,2013-01-21T15:27:08.992080,0.30103,1
1334,3376,2013-01-25T13:05:46.648640,100,-10
1334,3451,2014-11-16T16:11:01.637360,0.30103,1
1334,3453,2013-02-12T15:42:33.367900,0.30103,1
1334,3578,2013-06-28T15:29:08.600870,0.30103,1
1334,361,2013-11-30T17:02:44.291110,0,10
1334,3649,2013-08-14T17:43:22.349020,0.2556,2
1334,37,2011-11-08T16:27:09.488780,0.30103,1
1334,3719,2013-11-01T14:59:17.594360,0.0512,8
1334,3760,2013-04-10T15:16:10.582450,100,-10
1334,3776,2013-06-16T17:19:02.935640,0.2556,2
1334,3815,2013-06-06T15:30:21.382300,0.2556,2
1334,3923,2013-05-14T15:10:12.967180,0.30103,1
1334,4075,2013-04-30T15:57:50.965410,0.2139,3
1334,4172,2013-10-05T20:09:05.430020,0.2556,2
1334,4198,2013-08-15T17:58:51.293530,0.30103,1
1334,4217,2013-07-09T15:10:56.765470,0.30103,1
1334,4244,2013-05-09T15:10:23.716400,0.30103,1
1334,4284,2013-08-30T20:26:27.532290,0.30103,1
1334,4304,2013-08-24T12:33:54.588140,0.2556,2
1334,4400,2013-06-23T10:13:27.467960,0.30103,1
1334,4444,2013-08-13T20:58:57.170750,0.30103,1
1334,446,2012-07-06T18:04:32.881530,0.30103,1
1334,4659,2013-09-01T20:36:37.352240,0,10
1334,4755,2013-08-15T11:03:58.476870,0.30103,1
1334,481,2013-05-28T16:06:42.718180,0.2139,3
1334,4828,2013-09-03T19:04:39.684490,0.30103,1
1334,4843,2013-09-07T14:19:16.713630,100,-10
1334,4986,2013-11-07T15:04:56.807770,0.30103,1
1334,546,2012-06-28T14:50:25.737000,0.2139,3
1334,625,2013-08-14T20:12:07.939010,0.30103,1
1334,664,2011-07-14T19:57:18.385040,0.30103,1
1334,579,2011-12-29T22:19:29.168460,0.30103,1
4663,4646,2013-08-05T12:18:15.748600,0.17609,4
4663,4662,2013-08-05T12:17:56.402160,0.17609,4
2258,1383,2012-09-06T16:30:42.342130,100,-10
2258,2113,2012-09-02T16:50:13.411760,0.30103,1
2742,1612,2013-04-10T15:01:24.954610,0.30103,1
2742,2397,2012-10-04T01:49:42.023400,0.30103,1
4764,3260,2013-08-18T15:17:34.482780,0.30103,1
4764,4266,2013-08-18T15:15:30.704170,0.30103,1
1993,1615,2012-04-26T10:56:04.054580,0.30103,1
1993,35,2012-04-22T18:04:04.044890,0.30103,1
4145,3018,2013-04-23T10:25:28.399560,0.30103,1
